Previous qualification (grade),Admission grade,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
133.1,146.0,11.0,13.16666667,1.0
114.0,108.8,11.4,13.33333333,2.0
168.7,133.0,6.67260955,12.09462648,2.0
130.0,123.8,12.602226417399994,12.257944913200003,1.0
102.2,144.0,11.91411937,6.19240285,0.0
143.0,126.9,11.0,11.66666667,1.0
107.6,77.9,0.61884511,5.24594976,0.0
136.0,125.40799999999992,13.30857143,13.553028598199987,1.0
125.0,114.9,13.66666667,10.66666667,0.0
164.9,98.7,-1.60067156,4.71896522,0.0
126.05875,94.0,7.8098679434,6.99127164,1.0
135.0,124.9,12.66666667,12.83333333,1.0
133.0,129.52149999999995,13.3825226191,14.07125,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
144.1,133.73949999999996,0.48,0.0,0.0
142.3,99.1,5.09425705,4.68248739,2.0
125.68891250000006,113.2,11.800160069499999,11.824531213100002,2.0
128.0,113.28799999999997,12.300278021600004,11.6,1.0
139.0,127.8,0.0,0.0,0.0
133.89242857142858,123.3,11.796170394600006,14.90142857,0.0
135.0,126.3,12.65,12.44555556,1.0
130.21020000000004,128.2,11.498603336800002,10.6,0.0
138.0,134.9,12.4,12.66666667,1.0
137.5061,140.0,12.0,11.811965668099997,1.0
126.0,115.5,12.13571429,13.32857143,1.0
113.0,106.7,12.62,12.5,2.0
123.11980952380956,124.3,7.565602889699999,0.77581533,2.0
145.0,136.6,13.76666667,14.05142857,1.0
142.95,133.62199999999987,13.11625,13.11625,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
138.0,132.99899999999997,12.7,13.064679149200012,1.0
130.0,159.0,11.85714286,11.7,2.0
127.0,129.5,12.33333333,12.33333333,1.0
143.2017380952381,130.98899999999992,15.75,16.4,2.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
134.6,127.99099999999999,14.35555556,14.56392600549999,1.0
160.0,160.0,13.0,13.0,1.0
152.0,139.1,12.83333333,13.5,1.0
144.0,138.13299999999995,10.141335082799996,10.551233754000004,1.0
141.05199999999996,113.81199999999994,17.00555556,16.58222222,1.0
103.5,79.0,10.6,11.0,1.0
150.0,138.5,14.0,13.6,1.0
134.96005641025639,129.06216666666668,6.18277967,-0.08340633,1.0
140.13599999999994,114.56189999999997,17.19545813,16.72251976,1.0
105.2,109.23863095238093,13.28571429,12.778852335899995,1.0
138.0,131.0,11.0,10.66666667,2.0
145.12500000000003,145.0,14.60191266229999,15.1625,1.0
122.0,114.3,0.0,0.0,0.0
110.0,108.3,11.25,11.0,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
127.31485714285711,126.3,12.730278384399995,13.29714286,1.0
149.0,147.6,13.92307692,14.25,1.0
130.0,125.1,13.37,12.83333333,1.0
121.0,123.8,12.4,11.0,2.0
128.0,130.8,15.0,13.75,0.0
152.0,150.86299999999994,12.375599296500008,12.57142857,1.0
132.0,122.6,12.0,12.625,2.0
124.22961079545452,107.60500000000006,7.80754938,1.7540215824,1.0
159.8,157.3,7.65441233,-2.4654513,2.0
141.0,100.0,11.5,11.4,1.0
120.0,115.8,12.0,12.16666667,2.0
148.0,133.8,13.48571429,13.48571429,1.0
101.3,140.7,12.0,0.3729959,1.0
145.0,150.3,0.0,0.0,0.0
112.0,107.8,10.33333333,14.42857143,2.0
138.0,127.5,12.94,13.76,2.0
135.0,120.5,13.25857143,13.25857143,1.0
99.5,120.23800000000007,18.14350131,6.879085890199995,2.0
123.0,120.6,11.66666667,10.0,0.0
127.9735,118.7,13.57142857,12.974060068700007,1.0
150.0,130.8,11.8,11.83333333,1.0
155.8310000000001,110.20500000000011,4.15086564,17.08363445,1.0
106.6,131.4,11.0,5.44598041,1.0
130.0,123.77349999999996,13.625,12.018924146800002,2.0
141.05185002278432,136.52399999999994,14.65285714,14.408487112699998,1.0
127.95600000000005,120.834,11.33333333,11.33333333,1.0
110.0,130.0,10.886348855400003,5.8106713839,0.0
147.64100000000005,148.0,14.145078136899999,14.75,1.0
159.0020000000001,145.55983333333333,4.31567592,9.296046279,0.0
130.725,127.1,12.33333333,12.028361903499992,1.0
139.0,124.0,14.0,13.85714286,0.0
135.0,128.23947619047618,11.5,12.024274367199999,1.0
117.0,118.1,11.2,13.2,1.0
137.0,121.3,15.07,15.07,1.0
144.0,119.5,2.339833917199998,3.2966653055,0.0
130.0,115.2,12.0,12.66666667,2.0
140.0,130.2,13.0,12.6,1.0
130.0,130.0,11.0,11.25,0.0
130.0,126.9,13.57142857,12.16666667,1.0
152.0,160.79599999999982,8.474717161699997,19.10213368,1.0
117.9,163.7,8.82102678,10.0,0.0
140.0,122.8,12.625,12.5125,1.0
133.1,110.55400459838889,12.032611990999996,12.33333333,0.0
140.0,127.1,13.25,10.5,1.0
137.09733333333332,132.52299999999988,12.60625,11.9,1.0
139.1236,138.2,12.970832738800004,13.2,0.0
133.1,130.41226666666662,13.59833333,12.88069288550001,2.0
135.0,124.5,11.14285714,12.28571429,1.0
120.0,120.0,12.7,12.96818182,2.0
167.8,132.3,10.0,7.32405584,0.0
167.1,97.5,7.96606348,-0.98381058,1.0
141.0,132.6,14.0,13.14285714,1.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
164.7,81.2,0.2831403,12.04142857,1.0
142.0,142.0,0.0,0.0,1.0
130.0,130.0,13.76923077,14.58333333,1.0
105.2,89.4,15.44444444,6.5965138,1.0
125.0,128.5,11.5,12.71428571,2.0
140.0,140.0,10.0,0.0,0.0
120.0,109.87700000000002,12.25,12.345940441500007,0.0
147.0,126.7,14.5,17.19228354,1.0
140.0,140.0,16.5913888,1.92048357,1.0
161.0,152.3,15.57142857,14.71428571,1.0
133.1,112.5,13.8,12.16666667,1.0
134.89966666666675,101.0,11.1174853694,14.8,0.0
128.624,112.3,11.884703122099996,11.920603570799997,1.0
140.0,114.0,13.0,0.0,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
120.0,121.5,12.33333333,12.33333333,1.0
133.1,120.0,12.875,12.9,2.0
130.0,130.0,11.0,0.0,0.0
120.0,109.87700000000002,12.25,12.345940441500007,0.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
147.8,88.1,10.635492000400008,9.00460588,2.0
133.1,120.0,13.63,13.63,1.0
130.0,117.8,13.0,11.5,1.0
126.0,121.3,13.53333333,12.22857143,2.0
176.0,169.7,16.9,16.37777778,1.0
120.8263125,110.02900000000007,12.0,12.019376250899997,1.0
120.0,114.43099999999995,12.500446105500005,13.28571429,1.0
140.0,128.3,12.76428571,12.76428571,1.0
143.0,132.2,13.75,12.16666667,1.0
136.0,134.3,0.0,0.0,0.0
138.10600000000008,83.5,16.9122577,11.5115119102,1.0
127.6,107.29900000000006,12.216108807499998,20.4305778,0.0
100.0,130.0,13.83333333,12.5,1.0
137.0,126.5,12.6246561925,12.623361174700001,1.0
153.0,112.5,3.09476005,9.80221962,1.0
160.0,151.3,10.66666667,11.6,1.0
145.0,138.0,11.2,12.0,1.0
137.0,126.5,13.76375,13.76375,1.0
125.29129444444446,110.70700000000001,11.657217207799999,12.2,2.0
129.7065021645022,117.26749999999987,11.914053179400003,12.2,1.0
122.0,127.3,12.16666667,11.66666667,1.0
133.17243333333337,130.0,13.445043577400003,14.35714286,1.0
133.1,115.0,12.83333333,12.66666667,1.0
139.89075,132.702,13.92571429,13.92571429,1.0
128.0227142857143,121.66000000000003,12.0,11.0,0.0
141.0,126.8,13.44285714,13.74444444,1.0
146.0,132.4,16.0,0.0,0.0
150.0,150.0,13.125,13.2,1.0
133.1,95.0,10.078467891200003,7.619330962999998,0.0
120.0,128.2,11.4,11.0,0.0
150.0,130.0,11.0,11.66666667,0.0
132.6,161.3,6.7536539024,7.194019830399994,2.0
140.0,159.9,13.66666667,13.0,1.0
130.0,109.63605673215662,12.008205822499992,-1.60669672,0.0
133.1,116.5,10.0,13.0,0.0
128.0,94.3,0.3596744,12.83333333,1.0
117.0,116.24800000000005,9.0448702125,0.0,0.0
140.0,124.5,12.0,3.60891067,2.0
124.0,118.1,13.0,11.8,0.0
141.182,120.48899999999995,14.83333333,16.0,1.0
137.0,129.34744999999998,12.4040186205,12.85714286,1.0
123.0,110.07800000000003,12.0043660012,12.33333333,1.0
126.0,80.7,10.78226095,7.51509426,1.0
170.0,170.0,0.0,14.75,2.0
133.1,112.61018833490411,11.828556283000003,10.0,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
132.0,119.0,11.67777778,13.8,1.0
132.0,121.8,9.466864407200001,11.4342646624,1.0
143.0,133.4,16.0,15.875,1.0
137.0,127.33949166666663,11.8,11.6907293208,1.0
130.0,135.0,0.0,14.0,0.0
128.52979822418752,117.29459999999996,13.069417272299987,-4.89535152,0.0
130.0,140.0,16.14285714,16.2,1.0
135.0,125.3,11.78571429,11.78571429,1.0
137.0,129.62615220057722,11.362156026599997,12.6589938726,1.0
134.69300000000004,129.253,12.5,14.16666667,1.0
127.995,121.3,12.46428571,12.637981349600002,1.0
131.36486742424245,124.86659999999996,12.190053049300005,12.6,2.0
140.0,136.04947454545453,10.0,4.387234717099999,0.0
121.0,113.7,12.6,12.42857143,2.0
134.64466666666667,129.7,11.461433157199993,17.96948304,1.0
132.58300000000006,132.1,12.548812584600006,12.0,0.0
139.46116666666657,129.3599833333334,20.85633476,8.959011657399993,0.0
140.8,120.0,10.629886808999995,11.739441668700003,1.0
107.9,90.2,8.01743586,18.66020023,1.0
125.0,119.4,13.6,12.66666667,1.0
135.55699999999996,166.9,11.766330764000001,11.8,0.0
133.1,116.5,10.016277945799999,10.999279795999998,2.0
140.8,84.2,10.12091206,6.53531623,1.0
143.0,133.9,9.88840879,0.9668488,1.0
155.1,115.5,13.02428571,7.38764432,1.0
121.0,116.5,0.0,0.0,0.0
174.0,171.2,18.28485208,18.26862793,1.0
125.79,124.98600000000005,9.3198647,10.59560355,1.0
127.0,84.9,9.82336239,0.12114174,0.0
129.0,132.9,11.375,13.8,2.0
137.0,129.96565595238098,12.83333333,12.720993452100005,1.0
131.033,145.54800000000003,17.64477844,6.6620213,1.0
137.47496666666675,127.79700000000001,14.33333333,13.77142857,1.0
120.0,115.68900000000004,16.9539865,10.853024263499998,2.0
137.18600000000004,126.54299999999995,9.27559776,17.73586221,1.0
120.0,120.0,11.75,10.0,0.0
124.0,119.5,14.8,17.6,1.0
125.02490303030301,153.9,0.0,0.21558063240000003,0.0
164.3,130.0,10.0,20.56611091,0.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
140.0,136.67744986402485,9.274254331199998,6.906086888600002,0.0
129.361,127.5,12.42857143,12.762298413200003,1.0
129.37800000000001,123.3,11.87547325559999,12.0,2.0
123.0,122.0,12.33333333,0.0,0.0
124.78933333333335,114.8,10.871975915799998,7.681934679599999,0.0
140.0,139.6491282467532,1.2198593073593074,0.0,1.0
126.0,111.0,12.1,13.33333333,1.0
137.0,133.2,9.3503841178,10.093699661500002,1.0
130.0,123.0,12.66666667,12.83333333,1.0
144.92000000000004,150.0,14.38461538,13.727582180799994,1.0
149.72400000000007,124.77899999999991,4.43041316,12.2,1.0
140.0,126.0,13.31428571,13.31428571,1.0
132.0,119.3,11.98857143,11.98857143,1.0
145.395,155.1,6.46162046,11.982460183499995,1.0
136.6096,126.5,13.293649631500005,13.875,1.0
151.0,138.4,13.66666667,12.83333333,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
128.06883333333334,123.33000000000007,12.33333333,12.0,2.0
131.0,126.77376666666665,11.197904652499998,4.41736421,1.0
123.0,113.6,12.0,11.75,2.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
134.80466666666672,99.7,6.58117709,5.729158124600003,0.0
131.0,121.9,12.6,11.2,1.0
135.0,129.4,12.16666667,12.33333333,1.0
137.39845000000005,90.0,13.5,11.204152804999994,2.0
115.7170000000001,80.0,10.427639896199999,9.4151872831,1.0
123.08145833333334,110.07300000000004,12.4,13.12760681789999,1.0
125.0,118.7,10.66666667,12.0,2.0
146.44100000000003,139.0,13.40579166629999,14.33333333,1.0
101.0,98.9,12.5,12.66666667,2.0
125.5,165.0,14.08829576,6.71215629,0.0
123.0,113.6,14.69625,14.62222222,1.0
120.0,113.4,11.5,13.75,2.0
131.0,123.00559999999997,13.477068292499998,13.9125,1.0
141.0,139.5002333333333,13.691096825699997,13.99444444,1.0
144.0,137.7,0.0,12.0,0.0
164.2,114.82299999999998,10.359244623900008,3.99725008,2.0
133.0,123.2,13.28571429,13.33333333,1.0
141.2895,120.3269999999999,13.0,10.4,2.0
133.36413205128207,121.7,9.160495898199997,9.163370825800003,2.0
127.7,113.7,11.936688048599999,11.7206761909,2.0
120.0,120.0,11.5,11.0,0.0
130.0,119.3,11.4,11.4,1.0
120.0,121.0,12.33333333,11.33333333,1.0
138.0,139.4,12.8,12.2,1.0
97.8,89.1,8.517519911099992,7.0455298767000025,1.0
137.28300000000002,124.6,13.173453405000005,13.5,1.0
133.08900000000003,123.8,11.83333333,9.833496537799995,0.0
138.0,126.3,14.0,13.33333333,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
128.0,102.50799999999995,7.84333298,3.9643319904,2.0
140.0,144.9,13.16666667,13.33333333,2.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
142.0,124.14600000000004,11.405020717600001,10.6581716044,1.0
160.4,86.7,11.753966194600007,11.284824695900008,1.0
137.107,133.5,11.785688556224994,11.33333333,1.0
145.0,127.9,0.0,0.0,0.0
108.0,105.9,10.6,11.16666667,2.0
142.54700000000005,142.2,12.790291846999992,12.66666667,2.0
126.65400000000005,102.5,11.75,9.480449350900003,0.0
133.1,97.0,0.0,0.0,0.0
128.0,134.7,0.0,0.0,0.0
135.0,87.6,0.0,0.0,0.0
120.0,116.9,13.0,0.0,0.0
139.0,135.06449999999998,13.33142857,13.079105761399994,1.0
139.3,117.5,6.166548506699997,5.9153010648999995,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
138.0,129.46800000000002,13.659992394700007,13.7,1.0
133.1,120.0,0.0,0.0,0.0
136.0,132.20361111111114,12.634967528999999,13.875,0.0
134.0,124.55478604651154,2.9768128164999994,0.15453826,1.0
140.0,120.0,10.0,11.0,0.0
161.4,126.447,18.26090792,11.882562101999994,1.0
126.4913333333334,95.5,12.0,11.393202844899996,1.0
129.0,120.0,15.02857143,15.02857143,1.0
116.0,105.21900000000005,12.0,11.617863158500002,1.0
130.0,128.6,12.0,12.4,1.0
130.0,130.0,13.66666667,11.33333333,0.0
151.6,132.6,18.4620709,6.38992421,0.0
101.154,79.1,8.29979743,7.827302551199998,2.0
131.62788775946277,129.69402142857138,0.0,0.0,1.0
117.0,131.0,14.0,0.0,0.0
141.0,125.0,0.0,0.0,0.0
112.671,106.0,12.544879889099997,11.361784674500006,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
127.85116666666654,112.02900000000001,9.212444650299998,9.81582068,1.0
148.0,168.6,8.375091291700002,11.636975362899994,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
120.0,116.1,10.5,0.0,0.0
122.29894117647059,163.8,6.274813260500002,0.0,0.0
133.0,119.7,13.25,11.83333333,1.0
129.0,117.1,0.0,0.0,0.0
161.4,135.7475,8.012652108900001,5.75457506,2.0
140.0,131.0,13.88125,13.88125,1.0
164.6,100.26799999999999,7.0404692523,4.0108185531,1.0
131.0,131.27880674603176,0.0,0.2457142858,0.0
132.0,127.1,12.85714286,13.66666667,1.0
113.0,110.2,11.6,12.5,1.0
115.0,108.7,11.4,11.33333333,1.0
133.1,138.0,13.33333333,13.0,2.0
150.0,147.7,13.57142857,13.77777778,1.0
128.84649999999993,120.96400000000003,6.42648645,12.22857143,1.0
141.0,145.08600000000004,14.42857143,13.060773664199996,1.0
135.82470000000015,138.3,0.06178571428571429,0.0,2.0
136.0,125.2,12.28571429,12.4,1.0
140.0,136.04315,13.553638232700001,13.8,1.0
133.49690043290045,123.62499999999996,14.187955356500002,15.06875,1.0
130.0,125.27982808890448,3.2139279165999994,0.0,0.0
162.3,125.28283333333339,0.0,3.2751605113000006,0.0
132.70316666666676,97.1,6.631574877899993,2.54743092,1.0
130.50662371794868,124.3,11.936789244199987,10.8,2.0
118.0,108.99100000000004,11.553785714399998,11.0,0.0
150.0,150.0,10.6,11.6,1.0
133.1,135.5,0.0,0.0,0.0
122.0,94.72200000000004,11.25,11.416142004000003,1.0
127.0,127.0,10.5,11.7,1.0
122.0,126.9,11.0,11.66666667,2.0
131.0,127.5,13.45714286,14.5125,1.0
141.9235,140.7,13.376893435499994,10.2054221,1.0
161.1,80.4,13.60790846,0.0,0.0
130.0,121.6,13.66666667,13.6,1.0
122.0,116.4,11.6,11.8,1.0
114.0,120.0,12.57142857,12.83333333,0.0
143.0,127.3,11.8,11.4,0.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
106.8,128.2,11.33333333,0.94473959,1.0
103.3,139.4,14.43867179,5.11285014,1.0
140.0,129.5,13.5,13.4,2.0
137.0,134.6,11.468251001199992,12.194737660699992,1.0
127.32559496159757,113.295,11.840173098400001,11.5,1.0
143.0,133.2,13.4,13.5,2.0
138.0,133.5,11.018124211999998,10.743078624000011,2.0
120.0,159.1,5.16657791,9.37043923,1.0
138.53960869565225,129.56599999999997,12.90857143,12.835191665999998,1.0
127.52199999999999,113.2,11.094461566200005,10.0,0.0
95.1,85.0,10.83333333,8.40089711,2.0
152.0,156.9,9.852871337399996,14.065516856599988,1.0
137.6754948051948,125.1,12.81666667,12.827430158699999,2.0
133.1,100.0,13.0,14.0,0.0
160.0,160.0,13.5,11.0,2.0
169.4,153.1,5.53625231,4.70018743,1.0
138.52592393097112,108.22599999999998,8.966803059699997,-0.98829323,1.0
139.46399999999997,126.8,12.673388182099995,12.57142857,1.0
142.0,132.9,12.5,14.25,1.0
131.25200000000004,114.0,10.574303510299996,17.89287983,1.0
125.0,120.5,14.0,14.66666667,1.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
140.0,100.0,13.8,13.83333333,1.0
150.6,150.8,11.073225628900001,6.673784279100001,0.0
152.5,85.8,0.0,11.97740211,0.0
138.0,125.4,12.25,12.33333333,0.0
140.0,140.0,11.5,13.66666667,0.0
140.0,140.37843333333328,12.633947619099999,12.55555556,1.0
132.0,127.8,12.0,12.16666667,0.0
148.0,131.6,12.0,12.30769231,1.0
166.0,139.5,9.417898263399996,11.679934322600007,0.0
126.0,129.9,12.0,11.16666667,1.0
125.54000000000002,114.0,11.728919464100002,12.25,2.0
120.0,122.46183412698417,1.2670833332666667,0.0,0.0
123.0,117.8,12.0,13.0,2.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
136.0,127.24049999999994,12.5,12.69697729440001,2.0
119.0,112.0,0.0,0.0,0.0
120.0,140.0,10.5,12.5,0.0
151.69900000000004,169.8,10.489148251599993,18.96589426,1.0
99.2,102.70300000000002,7.794366987999999,6.393500375399999,2.0
140.0,150.0,13.0,10.0,0.0
144.65873333333332,132.481,0.63206391,5.6894481,2.0
116.0,106.65300000000003,12.45454545,12.306639729800006,1.0
148.35829807692292,120.4,2.14124513,4.789377096700001,0.0
126.0,122.9,13.2,14.25,2.0
170.0,155.0,15.5,14.16666667,1.0
97.9,105.45200000000008,8.223252303200011,13.66666667,1.0
126.43183333333337,113.78599999999997,12.0,11.652595499400004,2.0
130.0,130.0,11.6,11.5,2.0
130.0,126.2,11.33333333,12.28571429,1.0
137.01766666666668,120.5,7.15515178,9.401783833400001,0.0
126.43183333333337,113.78599999999997,12.0,11.652595499400004,2.0
147.46814285714288,143.2,8.1427468646,14.268257027599988,1.0
133.0,125.40266666666672,12.422337538300003,11.5,0.0
119.1760000000001,123.9820000000001,8.41409766,7.74084408,1.0
129.34847117528528,120.0,7.9924246201,0.0,0.0
123.0,129.5599583333332,2.1851711943,0.0,0.0
150.0,150.0,12.16666667,14.8,0.0
133.1,117.5,11.25,11.33333333,1.0
141.53376190476192,134.01100000000005,15.16666667,15.587054365000007,1.0
133.29666666666668,124.3,12.925013978000012,13.4,1.0
133.1,116.0,10.98333333,10.98333333,1.0
126.97400000000007,84.3,10.75,8.958653944699991,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
133.1,96.0,11.28571429,12.2,2.0
130.1456666666667,137.342,8.35637825,17.29604799,0.0
124.0,119.8529999999999,13.717538711600003,14.83333333,1.0
120.0,155.8,16.11111111,13.5,1.0
133.1,116.0,11.5,11.0,1.0
110.0,110.0,10.75,10.5,0.0
133.1,97.2,11.6,13.0,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
144.43125,140.0,13.8,13.959152811500008,1.0
130.0,128.0,13.58571429,14.6875,1.0
110.0,115.3,13.85714286,13.0,1.0
140.0,150.0,12.0,12.33333333,2.0
140.72999999999996,160.0,12.886805846700003,12.6,1.0
138.0,133.1,14.0,13.85714286,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
120.0,112.652,14.2,12.118253294300002,1.0
158.2,110.8,13.34,5.15985179,2.0
130.0,130.0,12.45714286,12.45714286,2.0
99.6,87.9,3.32661466,2.09400146,0.0
136.78099999999998,134.82550000000003,14.56729758,10.5,2.0
162.5,118.3,15.21235203,4.407542,1.0
134.0,132.7,14.0,13.0,1.0
140.0,128.2,0.0,0.0,0.0
127.0,126.7,0.0,0.0,0.0
147.68200000000002,150.0,12.145431115900001,12.5,2.0
161.7,104.0,13.24451563,13.8615786,1.0
115.0,116.1,13.5,14.33333333,1.0
131.0,123.8,0.0,0.0,0.0
130.50504626623376,122.99743333333332,14.06405984040001,14.88888889,1.0
139.14063181818182,140.0,2.7444913419913424,0.0,0.0
135.0,124.5,13.58333333,18.44714565,1.0
133.0,141.4,0.0,0.0,2.0
133.1,140.0,5.6186761812,4.2599490835000005,0.0
120.0,108.83899999999996,10.0,1.6151454637999996,0.0
133.1,168.0,6.698982850899998,7.411719174500002,1.0
130.0,101.3,10.360007975700002,8.087093554399999,0.0
125.0,122.6,11.16666667,11.0,0.0
134.0,141.7,0.0,0.0,2.0
151.0,132.3,12.82857143,12.82857143,1.0
112.0,111.7,12.5,12.6,0.0
149.5,150.8,0.64489176,17.48029735,1.0
140.0,140.0,11.5,13.25,1.0
159.9,170.9,7.79493027,5.5965405,0.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
143.0,133.8,13.03333333,13.03333333,1.0
126.44206896551734,121.58499999999991,1.38153229,7.196387335400003,1.0
139.81099999999998,180.0,14.5,11.121343945499998,2.0
136.0,130.8,14.4,13.6,1.0
140.0,140.0,12.25,12.5,2.0
117.94100000000005,106.2,5.280747869200002,0.0,0.0
123.83600000000011,105.51900000000002,8.23229481,-1.16544678,1.0
121.0,117.5,12.0,11.66666667,0.0
120.0,122.5,0.0,0.0,0.0
129.0,132.9,11.66666667,10.8,0.0
133.1,116.73619190991245,11.442547977600002,7.72332978,0.0
100.0,107.0,10.0,0.0,0.0
132.46872634186568,125.56660000000007,4.531240990899999,0.0,0.0
133.1,129.2323616116116,11.375197951699993,25.56217269,0.0
144.91399999999996,155.3,12.556305875599998,12.5,1.0
125.0,122.2,12.6,11.8,2.0
133.1,118.4,0.0,0.0,0.0
132.69700000000003,133.172,15.92069566,13.35159706,0.0
123.03820099622595,110.0,0.0,0.0,0.0
133.1,100.0,12.6875,12.0,1.0
119.48100000000004,106.2,11.848058149999996,10.66666667,1.0
110.0,110.0,12.3729925006,12.459056367199997,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
133.1,112.5,14.66666667,14.33333333,1.0
97.0,98.1,12.83571429,14.23125,1.0
130.0,130.07050000000004,17.30259909,11.929775682499994,0.0
139.0,143.6,0.0,0.0,2.0
150.0,134.6,0.0,0.0,0.0
141.0,126.8,13.24875,13.24875,1.0
154.2949999999999,151.8,9.752799086,11.946351192799993,2.0
134.55111111111114,130.0,13.6,13.059001978700005,2.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
140.0,140.0,12.0,11.0,2.0
95.7,95.84599999999995,8.556267274700001,8.745091218600002,2.0
135.0,126.6,13.625,12.16666667,1.0
138.35352604554865,131.75099999999992,14.407340019000003,15.61111111,1.0
108.0,88.6,10.75,11.4,1.0
137.0,137.0,0.0,11.66666667,2.0
133.1,100.0,0.0,0.0,0.0
130.61650000000003,120.98899999999995,14.0,-1.39190344,2.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
133.1,110.0,13.0,11.75,0.0
101.0,113.41959999999999,17.43760226,7.270306230499997,1.0
145.6417916666666,117.95700000000001,-1.11604485,15.34739916,1.0
133.1,135.6,11.4,13.75,0.0
100.0,120.7,11.25,13.0,2.0
138.76000000000005,136.3,13.0,8.631204791699993,0.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
146.0,149.2,13.5,14.16666667,1.0
125.13137537340113,114.34000000000002,11.0,9.048963010499994,2.0
120.0,118.00244206349201,0.0,0.1,0.0
119.0,125.0,12.0,11.2,0.0
132.0,131.0,7.862956187799999,7.0552772774,1.0
130.0,128.46641906426902,0.0,3.6712641191,1.0
132.0,131.3,12.0,12.25,2.0
133.1,117.0,11.16666667,10.8,2.0
119.0,118.0,10.5,12.0,0.0
126.22533333333335,116.48600000000005,8.95435529,12.16666667,1.0
120.0,120.0,11.0,0.0,0.0
131.81300000000002,131.34300000000002,19.6862956,11.54266819,0.0
120.0,122.8,11.5,10.33333333,2.0
139.06787354351871,136.39783333333327,0.0,7.07161016,0.0
118.0,110.32700000000004,11.855356747699993,11.75,2.0
152.9,166.1,17.4906791,11.0,2.0
133.1,99.0,12.83333333,12.5,2.0
164.0,123.97500000000005,2.14087344,6.055655473899999,1.0
136.0,140.9,12.0,11.8,0.0
141.9,87.8,3.0304322481,3.3172607263000002,0.0
145.02866666666665,149.9,0.2275,0.0,1.0
134.45483333333334,137.73100000000005,12.28571429,14.25,2.0
125.0,109.32999999999998,11.355234245999995,10.33333333,2.0
120.0,120.0,12.14285714,13.6,1.0
133.1,124.30321825396827,11.5,10.792389772199996,0.0
130.01533333333333,130.0,11.662342657300004,11.625,2.0
101.0,98.9,13.0,13.0,1.0
141.0,136.3,12.8875,12.8875,1.0
128.0,125.2,12.66666667,13.6,2.0
145.0,130.0,12.83333333,12.57142857,1.0
160.0,155.26739999999992,8.921181646700001,20.44267816,0.0
141.342,119.5899999999999,13.0,12.4,2.0
125.0,112.10300000000002,11.98333333,12.325651502799996,1.0
133.1,100.0,9.378541696600005,6.495778039299998,0.0
120.0,110.5,11.83333333,11.5,1.0
133.1,101.0,12.66666667,11.0,0.0
121.0,121.0,13.75,14.5,1.0
120.0,95.0,11.4,11.8,0.0
139.61460000000002,136.22799999999995,13.16666667,13.0,0.0
130.0,116.3,12.83333333,11.8,1.0
139.61,127.1080000000001,14.125,14.5,1.0
126.0,96.34299999999999,9.388044709600006,7.47599568,1.0
145.774,169.8,11.726401505699998,22.70461995,0.0
100.0,106.67733333333335,12.51428571,7.884226873100001,0.0
138.47299999999998,144.9,6.68943927,11.350061587499997,0.0
110.0,150.0,10.0,0.0,0.0
127.0,123.2,15.71428571,12.77777778,1.0
131.54604761904764,128.85000000000005,12.5,11.0,0.0
161.4,164.2,7.17252038,20.06122263,0.0
